outDryBulbTemp,outHumidityRatio,outRelHumidity,directSolarRad,solAzimAngle,solAltAngle,zoneMeanAirTemp,setpoint,month,hour,totCLG
18.9,0.0091314750599499,59,447,115.013259498308,45.3209453904634,23.5878564173713,23.609606194725,8,10,0
20.85,0.00917033741847014,52.5,249,132.455724065702,54.641276611085,23.7907630880668,23.8194992883774,8,11,0
22.8,0.0092492258361622,47,403,157.115467126809,61.1506980864354,21.4074009116042,21.3492739499959,8,12,0.318051840783062
24.75,0.00929498326674796,42,492,188.059692781988,62.6210939984673,21.9312630598332,22.0011366154566,8,13,0.463735793265003
26.15,0.00925886851665767,38.5,205,216.474636252096,58.3205584266048,21.2969659987424,21.2218446906072,8,14,0.423434381799287
26.95,0.00920068012016892,36.5,116,237.158507401072,50.1260611667353,22.2874135306652,22.3471384326904,8,15,0.649213340498648
26.95,0.00932860716340336,37,53,252.006979368742,40.0196106064245,22.8715483114388,22.9421835336233,8,16,0.536653491171149
26.15,0.00938092714156353,39,44,263.658126051197,29.0948290581369,21.1536249335273,21.0811076648173,8,17,0.417769864948152
24.75,0.00929498326674796,42,66,273.790623184763,17.9244280847866,23.1942084587214,23.2598169321622,8,18,0.0383644792667441
23.05,0.00929105764847038,46.5,0,283.445279352386,6.87658951211272,22.0202484653735,21.9091512590759,8,19,0
21.4,0.00930669278904713,51.5,0,293.371952587039,-3.72816135127176,22.1922727217015,22.2386796959577,8,20,0
19.75,0.00930398382188826,57,0,304.215061532161,-13.5273187628071,23.2455597498013,23.3131339784165,8,21,0
18.6,0.00926751475230374,61,0,316.569630292396,-22.0501521069611,23.6965925079343,23.7472892824429,8,22,0
17.75,0.00921692961106155,64,0,330.878457350445,-28.6792873289488,22.2885857780071,22.2289813122581,8,23,0
16.95,0.00917237534620573,67,0,12.8946164400516,-33.0112766239134,21.2017989006079,21.1369298145874,8,0,0
16.4,0.00912089771104281,69,0,4.51152907782873,-33.8322199729727,22.8776707737984,22.9426608129903,8,1,0
16.1,0.00907710122145145,70,0,21.5153840477873,-31.3039691452075,21.3522178725175,21.2897276765871,8,2,0
15.55,0.00907616193053893,72.5,0,36.8694960478425,-25.8352283104158,22.2412503521307,22.294737350266,8,3,0
15,0.00906287769158408,75,0,50.1743580533319,-18.1250551969113,22.182751131224,22.1674728433311,8,4,0
14.7,0.00906709960842684,76.5,0,61.70453734905,-8.85870713747703,23.7426609092443,23.7960742603224,8,5,0
14.4,0.00900839943970953,77.5,0,72.014807732692,1.42056129419597,23.251995637865,23.1852663687363,8,6,0
15,0.00900158409240863,74.5,18,81.7324279660387,12.3035854600211,23.0365112655817,23.0151606706528,8,7,0
16.15,0.00904055342400706,69.5,22,91.5443363371947,23.4576479956929,21.4763549343951,21.4112707900825,8,8,0
17.5,0.00907058013656126,64,63,102.3181925031,34.5498851188038,23.5478808506699,23.6122027386506,8,9,0
18.85,0.00910257320072765,59,287,115.362638757734,45.1315394938471,21.2466819954193,21.1733346352807,8,10,0.0464101496933541
20.55,0.00917392369908866,53.5,470,132.818909501818,54.4132305219455,21.7294695284218,21.8044068130273,8,11,0.0144656926127334
22.5,0.0091779223150982,47.5,577,157.39188777483,60.8705577763792,22.9929630395404,23.0640583127232,8,12,0.00251067815211899
24.15,0.00917885499480442,43,861,188.083434315531,62.3107639069319,23.7043151134341,23.785055190592,8,13,0.000820168176996831
25.3,0.00926121618959013,40.5,728,216.283441474328,58.0268586029582,22.2118488356798,22.1636250764954,8,14,0.674636566847992
25.85,0.00921344960910637,39,706,236.90241907722,49.8627692877918,22.5484573842107,22.5945113491775,8,15,0.546228287929611
25.85,0.00921344960910637,39,394,251.753260067107,39.7776655983658,22.2646328251855,22.2310418034584,8,16,0.355166893519454
25.3,0.00926121618959013,40.5,305,263.422006897063,28.8629676591974,22.6557158623523,22.7100399768058,8,17,0.164126523426436
24.15,0.00917885499480442,43,126,273.572420957256,17.6936320766747,22.5589635357487,22.538211785205,8,18,0.0270430021352109
22.75,0.00912127963294869,46.5,0,283.243025217174,6.63976672363805,22.7080832499558,22.7422951396786,8,19,0
21.4,0.00921499786776788,51,0,293.185543160643,-3.97682509913041,23.8773282532054,23.9586720796406,8,20,0
20,0.00919913399848253,55.5,0,304.04870199818,-13.7924475128339,23.896540461658,23.8885912934416,8,21,0
18.85,0.00910257320072765,59,0,316.434402022924,-22.3343131881149,21.9354062486596,21.8820406541784,8,22,0
17.75,0.00907081481081892,63,0,330.793850305386,-28.9808356966091,21.1620237658324,21.0600162686567,8,23,0
16.95,0.00910292298290351,66.5,0,12.9034101857749,-33.3257915884614,21.8089614227494,21.9063661044026,8,0,0
16.4,0.00905384216092544,68.5,0,4.59069831620435,-34.139896099606,23.5340720632562,23.5938663797675,8,1,0
15.85,0.00899586889995956,70.5,0,21.671152415057,-31.589125437284,23.0155072194344,22.9429872515633,8,2,0
15.3,0.0089920774404024,73,0,37.0756509727541,-26.0894314858303,23.3364457416709,23.3803059852734,8,3,0
15,0.00894030239904992,74,0,50.4078429294509,-18.3482088982122,22.8673516733266,22.8035159935003,8,4,0
14.7,0.0088867731534488,75,0,61.952854571388,-9.05570265173062,23.1031299085021,23.135116517013,8,5,0
14.4,0.00883156761836804,76,0,72.2744700682378,1.24283738220332,23.6051605686168,23.6577838488636,8,6,0
14.7,0.0088867731534488,75,145,82.0057951121989,12.137475044977,22.5708444566823,22.5064741010603,8,7,0
15.55,0.00894917225387614,71.5,287,91.8374588723234,23.2946172270878,22.370197126203,22.3496345831963,8,8,0
16.65,0.00892868148081686,66.5,634,102.638990134847,34.3795346473006,22.876606030189,22.9677943260533,8,9,0
18.3,0.00894112196855563,60,640,115.715777659961,44.9399710774341,23.1471257320446,23.1791182929945,8,10,0
20.25,0.00891774798943566,53,738,133.184995395693,54.1822905977758,21.5907496710653,21.5269930730251,8,11,0.19898548015518
22.2,0.00891334260578345,47,744,157.67029762973,60.586931802914,23.9336648376655,23.9956172571926,8,12,0.0448566476910942
24.4333333333333,0.0089712477311983,41.3333333333333,838.166666666667,193.197846264626,61.6515252952517,21.4116654657426,21.402338841995,8,13,0.539119073609856
25.7333333333333,0.00891108847657093,38,905.666666666667,220.035636375547,56.5785745230288,22.9930369765566,23.0210428214309,8,14,1.34479773512696
26.5,0.00891531852124987,36.3333333333333,837.166666666667,239.441108731199,48.0124545853125,23.7533346498661,23.7933791526533,8,15,0.559625226058398
26.7,0.00893852002909316,36,674.666666666667,253.612219012312,37.7521042169337,22.2940762046464,22.2746076960551,8,16,0.693194466892691
25.9666666666667,0.00903690076783543,38,489.333333333333,264.952040037697,26.7719533392037,22.2176689209165,22.2165926750693,8,17,0.272058954720799
24.4666666666667,0.00906297859265915,41.6666666666667,225.833333333333,274.978618181482,15.5988078497571,21.6954279925391,21.6644474507731,8,18,0.033200560437254
22.7666666666667,0.00896464872314914,45.6666666666667,0,284.662251438757,4.58831755543647,23.8078805579167,23.8495574572492,8,19,0
21.1333333333333,0.00894312927220279,50.3333333333333,0,294.730595230387,-5.93488964180361,22.800611146283,22.7619874055939,8,20,0
19.4666666666667,0.00897659145414817,56,0,305.828934400697,-15.591918688559,21.5107053595374,21.4667646276057,8,21,0
18.5,0.0088515231796374,58.6666666666667,0,318.554155145153,-23.8842820430593,21.378303870312,21.3712124645999,8,22,0
17.5666666666667,0.0087726044469989,61.6666666666667,0,333.315239328928,-30.1617706153131,23.3118066247012,23.3473914173413,8,23,0
16.8666666666667,0.00875506806107703,64.3333333333333,0,10.020028411717,-34.0149994547101,21.9414894734604,21.9141491709805,8,0,0
15.9666666666667,0.00878171162919,68.3333333333333,0,7.60617059375021,-34.2516119250758,23.1313580634082,23.1621805646115,8,1,0
14.8,0.00874355643354268,73.3333333333333,0,24.5479860454338,-31.1426843825628,21.3880217402736,21.354920637382,8,2,0
14.0666666666667,0.00867867890679189,76.3333333333333,0,39.6570465286301,-25.1854876803305,21.3954535012339,21.395172146246,8,3,0
13.1666666666667,0.00861274771332774,80.3333333333333,0,52.683958911618,-17.1101128610579,23.949169745652,23.9742948245515,8,4,0
12.0666666666667,0.00864511472849777,86.6666666666667,0,63.9961093328963,-7.59087581656672,21.5369167324638,21.5087905078584,8,5,0
11.7,0.00866587377432289,89,100.333333333333,74.1856258166605,2.85071188448193,23.0937256474129,23.1174859334877,8,6,0
12.4333333333333,0.00854839658381055,83.6666666666667,622,83.8973621528334,13.8214128552514,22.8648345622171,22.8491241235731,8,7,0
13.5333333333333,0.00852729444172689,77.6666666666667,736.166666666667,93.8434675384754,24.9924053458952,22.8827224077061,22.8834152688176,8,8,0
15.3666666666667,0.00857135258679918,69.3333333333333,795,104.945348919411,36.0171135777217,21.1048604601363,21.0599754319697,8,9,0
17.2333333333333,0.00854013071735835,61.3333333333333,726.5,118.611797076952,46.402512479626,23.6313332431216,23.6708040599375,8,10,0
19.2666666666667,0.00848957380308961,53.6666666666667,705.5,137.08526541058,55.2597278978335,21.2777044313536,21.24880014063,8,11,0.0960758800636562
21.4666666666667,0.00851758667103549,47,822.5,162.734458503002,60.9273617630026,23.618981806513,23.6501353531911,8,12,0.0307292369878553
23.6666666666667,0.00863205535433287,41.6666666666667,869,193.183299244569,61.3330037581225,21.4245581921037,21.399636275619,8,13,0.564709393306173
24.8,0.00857305924318544,38.6666666666667,866.666666666667,219.83203663475,56.2805317437502,23.1196912689947,23.1503136021903,8,14,0.673698317883591
25.5,0.0085914788216767,37.1666666666667,855.666666666667,241.833473122917,46.120705698375,21.0657398570278,21.0656559120344,8,15,1.26502220575051
25.6,0.00860404941445695,37,788,255.39980261818,35.7073724271141,21.2998972533303,21.3087168980473,8,16,1.55525272838646
24.6,0.00865491244066365,39.5,703.666666666667,266.452194261222,24.6727417965918,23.4329172824575,23.4461015962275,8,17,0.982164263513598
23.0666666666667,0.00865838284729636,43.3333333333333,407.333333333333,276.380279693342,13.5029819199219,22.7951334468141,22.7750752316433,8,18,0.00512623631304738
20.9666666666667,0.00861301265484508,49,0,286.096333816482,2.54272248317772,21.8130210547467,21.7685632582602,8,19,0
19.1833333333333,0.00852476242550552,54.1666666666667,0,296.30917705479,-7.87840164323006,21.0765321190057,21.0487533007273,8,20,0
17.4833333333333,0.00848686401219019,60,0,307.66263641568,-17.3642840288292,23.5910986636744,23.6045357486744,8,21,0
15.8666666666667,0.00842299386297334,66,0,320.745907098621,-25.3890510890625,21.7347086307449,21.7167394264393,8,22,0
14.6,0.00837143447832265,71.1666666666667,0,335.914969676542,-31.274589191487,23.9018382422154,23.9093103223193,8,23,0
13.9833333333333,0.00842111356922099,74.5,0,7.0783311024971,-34.6144576523895,22.5805775294999,22.567434449575,8,0,0
13.4,0.00834221023837903,76.6666666666667,0,10.6339918919382,-34.2659359866286,22.1718455082826,22.1591250673018,8,1,0
12.3833333333333,0.0082620017873325,81.1666666666667,0,27.3966196596723,-30.6088306721145,23.3939607827956,23.4068986438456,8,2,0
11.2833333333333,0.00823500350975785,87,0,42.1953739014898,-24.2136130838922,23.6794693562243,23.6846811315227,8,3,0
10.6833333333333,0.0082312949677869,90.5,0,54.9224232364765,-15.8238543563845,21.1918062082098,21.1796172794556,8,4,0
9.6,0.00811945931145147,96,0,66.0161762258013,-6.09428858865132,21.0114385252559,21.0069086510492,8,5,0
9.4,0.00809407848023768,97,29.3333333333333,76.0914890939437,4.4770698649406,23.2022863135781,23.210266378525,8,6,0
9.9,0.00808280802372958,93.6666666666667,91,85.8046668209833,15.5119732605417,22.4233612407483,22.4054882964421,8,7,0
11.4166666666667,0.00808333714299739,84.6666666666667,151.666666666667,95.8926702027518,26.6839046105634,21.6783506979938,21.6582638745578,8,8,0
13.0333333333333,0.00810635870977746,76.3333333333333,280,107.335297656412,37.6305318222117,23.0430868884266,23.0559296082225,8,9,0
15.6333333333333,0.00816907552273813,65,351.666666666667,121.651477535481,47.81083446478,23.9512966059579,23.9891187547688,8,10,0
18.4333333333333,0.00807849461605748,53.8333333333333,400,141.184169785351,56.2301302034871,23.7822502744565,23.7751113890574,8,11,0
20.7333333333333,0.00813754044230606,47,416.666666666667,167.887585569304,61.0978348135906,22.9981720023258,22.9736908266376,8,12,0
22.9333333333333,0.00811936440419604,41,550.333333333333,198.046331289588,60.5086050146834,23.2660491645952,23.2759074283802,8,13,0.0240880559322386
24.2166666666667,0.00802216274766648,37.5,627.333333333333,223.319758010935,54.7427880697887,22.6016989370318,22.5881775778643,8,14,0.0948988537193112
24.9,0.0080602069390492,36.1666666666667,608.333333333333,241.578301890411,45.8513030754144,22.0310650185342,22.0214000051257,8,15,0.335756456047473
24.5,0.00801433227022477,36.8333333333333,455,255.151570090162,35.455864461842,21.1410350850618,21.123083987947,8,16,0.502002966987673
23.4833333333333,0.00808626757834161,39.5,381.333333333333,266.220450379152,24.4286518941754,22.8373134120214,22.8538127922414,8,17,0.0433755346784071
21.9666666666667,0.00809135747228521,43.3333333333333,161.333333333333,276.16478356358,13.2579067860921,23.0118183117601,23.0189849656504,8,18,0
19.3666666666667,0.00805956744543174,50.6666666666667,0,285.895961268041,2.28986747963916,21.528539147088,21.5044595903062,8,19,0
17.4833333333333,0.0080570239413812,57,0,296.125420935253,-8.14467788200492,22.8133745859508,22.831333303809,8,20,0
15.8666666666667,0.00803518440170773,63,0,307.502311267506,-17.648247366468,23.4517187507808,23.4660445222685,8,21,0
14.1833333333333,0.0079912393915057,69.8333333333333,0,320.623992274334,-25.6922229062592,21.8919352953748,21.8769519403589,8,22,0
13.4,0.00790143526379807,72.6666666666667,0,335.854996124427,-31.5930147245851,21.6345492261234,21.6258021855386,8,23,0
12.3833333333333,0.0078497008882072,77.1666666666667,0,7.05058439975579,-34.9400022258369,23.1996355527624,23.210548837369,8,0,0
11.2833333333333,0.00777178674197179,82.1666666666667,0,10.7534939660613,-34.5770327823901,23.9512505057868,23.9665122142333,8,1,0
10.6833333333333,0.00784754038840165,86.3333333333333,0,27.5871617159422,-30.8911137006025,23.1130522472362,23.093974231914,8,2,0
9.18333333333333,0.00776715485818327,94.5,0,42.4277529741569,-24.4619476808391,21.1779294920202,21.1686180216009,8,3,0
8.9,0.00774061717658037,96,0,55.1758227133949,-16.0409393958481,23.3951657813661,23.4027587827286,8,4,0
8.4,0.00754550624837358,96.8333333333333,0,66.2813493391116,-6.2866414280568,23.418722840356,23.4175302843232,8,5,0
7.88333333333333,0.00748490567164665,99.5,150.333333333333,76.3674772005469,4.301640522766,22.2329709896268,22.22033276028,8,6,0
8.71666666666667,0.00756345606370759,95,542.333333333333,86.0955695346434,15.3450491472055,23.4117310813396,23.4232870408714,8,7,0
10.3166666666667,0.00759567880949074,85.6666666666667,685,96.2056030005449,26.5159612382386,23.7486285460382,23.7540053688838,8,8,0
12.4333333333333,0.00763479820241183,74.8333333333333,619.666666666667,107.677862241609,37.4496541361567,22.3785787641072,22.3641150687093,8,9,0
15.1333333333333,0.00766138249366351,63,642.666666666667,122.023021227886,47.6011045127348,22.9428765968392,22.9652571322942,8,10,0
17.85,0.00761331528539393,52.6666666666667,665,141.544272870809,55.972907625459,21.8659071286374,21.8482127213913,8,11,0
20.6333333333333,0.00762244831939329,44.3333333333333,722.333333333333,168.101664273223,60.7884991393324,21.10281631511,21.0842429335854,8,12,0.0275431448767737
23.4333333333333,0.00757958466290761,37.1666666666667,756.666666666667,197.996896380593,60.1831814946503,23.8538736305211,23.8717634086368,8,13,0.0255233890049704
25.3166666666667,0.00764851918627474,33.5,807.666666666667,223.106725063591,54.4406892228932,23.2761822306618,23.2657259112721,8,14,0.181524309762691
26.0166666666667,0.0076555254807593,32.1666666666667,622.666666666667,241.324582019217,45.5772328630018,22.8525387841582,22.8468393989398,8,15,0.331753244786205
25.6833333333333,0.00766149493794113,32.8333333333333,498.666666666667,254.903545770843,35.1998324000813,23.6543043448345,23.6763078679124,8,16,0.155847296192075
24.4,0.00756457104184393,35,365.5,267.69785824218,22.3185671200573,21.2438266404198,21.2428955786281,8,17,0.352669026159273
21.7,0.00752522498943424,41,143.5,277.566990532153,11.1571256026294,23.6746639100175,23.6863904882179,8,18,0
18.9,0.00756494315132569,49,0,287.349533350056,0.245437054775097,23.5618535376159,23.5592431256719,8,19,0
16.7,0.00766210473594459,57,0,297.743184001899,-10.0785983868242,22.7922152459772,22.7802250562157,8,20,0
