outDryBulbTemp,outHumidityRatio,outRelHumidity,directSolarRad,solAzimAngle,solAltAngle,zoneMeanAirTemp,setpoint,month,hour,totCLG
17.9333333333333,0.00807714460143515,61.6666666666667,0,336.112349292075,-22.4308525725959,23.386084702589,23.3860847037568,6,23,0.00822358378526364
16.8333333333333,0.00810511967960768,66.3333333333333,0,9.11093750859076,-25.4923857746842,22.4780009743524,22.4780007369003,6,0,0
15.9333333333333,0.00807614167942384,70,0,6.27575063425129,-25.7705965437368,22.0638815943069,22.0638685636443,6,1,0
15.2,0.00810922640970462,73.6666666666667,0,21.2313677784652,-23.0978911195707,23.3251831436428,23.3251835999221,6,2,0
14.1916666666667,0.00807041158650759,78.25,0,35.9963409854193,-17.2695451031072,21.7104144223272,21.7104144211933,6,3,0.0376029527365795
13.35,0.00810482038894592,83,0,48.9329368203928,-9.06345150531583,23.5345003415594,23.5345003470426,6,4,0
13.05,0.00804249983392298,84,0,59.4489175013538,0.0274479579452098,23.4496032257434,23.4495809124574,6,5,0
13.6,0.00798836098063356,80.5,413,69.0120537532454,10.1175609340028,23.5386805028881,23.5386850921902,6,6,0
14.8916666666667,0.00802065910143052,74.3333333333333,588.916666666667,78.8859541798736,21.776520575566,22.1105605525913,22.1105605525913,6,7,0.051480463039854
16.8833333333333,0.00805878823837317,65.75,694.083333333333,88.2309953155495,32.9040287255747,22.1496885946787,22.1496885946787,6,8,0
19.6666666666667,0.00797862096304313,54.6666666666667,783.166666666667,99.7517335107943,45.0030757353181,23.5840042441803,23.5840042441803,6,9,0.375130868133387
22.4,0.00788295336739831,45.6666666666667,846.833333333333,113.646844035005,55.7373958241933,22.3917275787319,22.3917275786489,6,10,2.07831590616804
25.1666666666667,0.00795245365101396,39,889.666666666667,134.776344344961,65.0504611117474,22.7116377632785,22.7116446597166,6,11,3.38878328736124
27.9666666666667,0.00793553448001542,33,907.5,169.195356004837,70.4448015606286,23.0858905045859,23.0859204261053,6,12,4.72717884957818
30.0333333333333,0.00785813170177687,29,900.833333333333,209.215415422758,68.5844259991748,23.8827385060635,23.8827518195265,6,13,6.13094938164341
31.6666666666667,0.00793237672914977,26.6666666666667,872,236.687887526849,60.852108537814,22.6389565423649,22.6389389377573,6,14,7.74877601347452
32.2,0.00797150810276608,26,820.5,253.623107495103,50.6665795787231,22.9096194376044,22.9097297202952,6,15,7.07991330815803
