outDryBulbTemp;outHumidityRatio;outRelHumidity;directSolarRad;solAzimAngle;solAltAngle;zoneMeanAirTemp;setpoint;month;hour;totHTG
24.4;0.00523650874207103;27;794;233.152118893912;51.0614710186597;19.6290867559552;19.6290718222504;4;14;0
25;0.00522653900401747;26;745.5;248.823519639152;41.2497071303192;19.0713954584899;19.0713888469399;4;15;0
23.9;0.0052702378953827;28;766;260.9368411998;30.4355922072059;19.9847773280259;19.9847781920287;4;16;0
22.2;0.00526448817559026;31;479;271.286269378655;19.2635772777464;20.0361083655938;20.0361083706626;4;17;0
21.1;0.00523929034836175;33;123;280.990169405265;8.12975807747871;18.3946805494704;18.3946805494684;4;18;0
18.9;0.00540445643430193;39;0;290.839158835358;-2.64121016193921;19.3188588346394;19.3188588346394;4;19;0.155278139641496
17.2;0.00535415447055168;43;0;301.502962122089;-12.6972118135392;20.8115867265717;20.8115867265717;4;20;1.24464952281574
15.6;0.00539796080863714;48;0;313.611681591515;-21.5860260503767;19.7106715817204;19.7106715817204;4;21;1.65395056618201
14.4;0.00551802418138164;53;0;327.686563830971;-28.7040775962605;19.7329178734854;19.7329178734855;4;22;1.72624872132714
13.3;0.00552511570000845;57;0;343.843846731019;-33.3192840865543;20.2938071109243;20.2938071109265;4;23;2.48085070585457
13.3;0.00552511570000845;57;0;1.41245364782142;-34.4478014324668;18.7408550054495;18.7408550054495;4;0;2.90411061082865
12.8;0.00553508576769237;59;0;18.72473928793;-32.4800913424773;20.0815662774266;20.0815662774266;4;1;3.05858668472428
12.2;0.00550127426600393;61;0;34.5130940187359;-27.4437490814814;18.8845887354891;18.8845887354891;4;2;3.00839740221116
11.7;0.00549725829147918;63;0;48.217399419848;-20.0265995920533;19.7121015925106;19.7121015925112;4;3;3.21293675148883
11.1;0.00536573639081217;64;0;60.0376662866418;-10.9418794902198;19.9044124965827;19.9044124967158;4;4;3.10055062902537
11.1;0.00536573639081217;64;0;70.515952092462;-0.764937567268135;19.1966735916819;19.1966735916815;4;5;3.50336461280018
11.1;0.00536573639081217;64;4.5;80.2820552024032;10.0732206590088;18.7466510685414;18.7466510685392;4;6;2.9751947180535
12.2;0.00531936204187561;59;15.5;90.0124337829486;21.230941504941;20.805997142744;20.805997142744;4;7;3.83694837050088
13.3;0.00532959082167622;55;20;100.530546648807;32.381571717639;19.3467057043041;19.3467057043041;4;8;2.10649525789042
15;0.00530121179559877;49;18;113.038583966897;43.1075033944889;19.5953520520946;19.5953520520946;4;9;0.562199288191109
16.7;0.00530724836361053;44;15;129.492075552064;52.7022491514197;19.9045156497515;19.9045156497515;4;10;0.114662764829524
18.9;0.00526470766275227;38;17;152.591448101124;59.8025867068835;20.0043610840715;20.0043610840715;4;11;0.0296162021178653
21.1;0.00523929034836175;33;25;182.503074037071;62.2615515500937;19.3170395661665;19.3170395661638;4;12;0
22.2;0.00526448817559026;31;78.5;211.638436165547;58.9183890854081;18.5189681222837;18.5189680935273;4;13;0
23.3;0.00526460008754519;29;212.5;233.515339342935;51.2884046283744;20.0831527243645;20.0831527243685;4;14;0.0384884733584555
23.3;0.00544772805551673;30;165;249.165091782558;41.4436136659316;20.7747786218596;20.7747786306268;4;15;0
22.2;0.00543579453600187;32;141.5;261.247941025607;30.6131825588555;19.1118178339353;19.1118178339006;4;16;0
21.7;0.00543722721087778;33;354.5;271.572912990709;19.4373897003339;19.9163636560108;19.9163636560109;4;17;0
20;0.00549120507227509;37;230;281.259503841156;8.30946929257003;20.66903725972;20.66903725972;4;18;0.00611456492063461
18.3;0.00547269642596085;41;0;291.095889913615;-2.44737137861358;19.4488270012676;19.4488270012676;4;19;0.246209973375944
16.7;0.00567240632027818;47;0;301.747456398572;-12.4817659209988;19.8894536051373;19.8894536051373;4;20;1.00528244400872
15.6;0.00562490987363964;50;0;313.837268317591;-21.3425530346672;19.39505248194;19.39505248194;4;21;1.35571051153658
14.4;0.00562307909629314;54;0;327.876216332259;-28.4291035606152;18.3275185815079;18.3275185815079;4;22;1.64427809109606
13.9;0.0057472842109301;57;0;343.970782733646;-33.0158630206619;18.3393491331401;18.3393491331401;4;23;1.54074406469398
12.8;0.00572444266166269;61;0;1.44990277836925;-34.131827175514;18.3236769255426;18.3236769255425;4;0;1.77746153170489
12.2;0.00568329202716458;63;0;18.6750003525598;-32.1654004365988;19.3371928745325;19.3371928745326;4;1;2.77955998901811
12.2;0.00568329202716458;63;0;34.3958959186685;-27.1438326906454;20.8165351098747;20.816535109875;4;2;3.81796918600294
11.7;0.00567336626983513;65;0;48.0572058596706;-19.7471277537353;19.9014419349019;19.9014419349014;4;3;3.44468852788168
11.1;0.00561952773243568;67;0;59.8516395043739;-10.68224725999;20.7890080442088;20.789008044223;4;4;3.94183284420932
10.6;0.00559768404032664;69;0;70.3124793107582;-0.521214077955457;18.1886287676796;18.1886287676796;4;5;3.92312837847786
10.6;0.00559768404032664;69;48.5;80.0632845782324;10.3065325417383;18.9208167349781;18.9208167349783;4;6;3.24406006432802
11.7;0.00549725829147918;63;171.5;89.7768942090023;21.46043821179;20.8492934861248;20.8492934861248;4;7;3.52787843933872
12.8;0.00553508576769237;59;413;100.275826338638;32.6153325790886;18.0310931372666;18.0310931372666;4;8;1.36375432405581
14.4;0.00551802418138164;53;539;112.76717339287;43.3558849979639;18.5034831252771;18.5034831252771;4;9;0.0244463225851956
16.1;0.00545782801681037;47;431.5;129.230289630804;52.9775529379887;20.265817344157;20.265817344157;4;10;0.0787767473795775
18.3;0.00547269642596085;41;466;152.436561559742;60.1104567262944;20.5014651963356;20.5014651968274;4;11;0
20;0.00549120507227509;37;542;182.606364377843;62.5754144552074;19.8175813511763;19.8175813091517;4;12;0
21.7;0.00543722721087778;33;520;211.953187745639;59.1915228630661;19.5537523356543;19.5537515051076;4;13;0
22.2;0.00543579453600187;32;427;233.87570663854;51.5125740824226;20.8285728096259;20.8285728098321;4;14;0
22.2;0.00560719449272719;33;231.5;249.503089638935;41.6354284971735;20.2236192113979;20.2236191866498;4;15;0
21.7;0.00560347605026742;34;190.5;261.555228673166;30.7892100180779;20.1032366016269;20.1032366010168;4;16;0
20.6;0.00570054538037259;37;152.5;271.855642861062;19.6099840302558;20.2341544470746;20.2341544470771;4;17;0
19.4;0.0057214557778233;40;28;281.524792439996;8.48813242598325;20.6214773208653;20.6214773208653;4;18;0.0839620912741367
17.2;0.00573114211216675;46;0;291.348352345872;-2.25458375894021;20.8923617878423;20.8923617878423;4;19;0.911453499041111
16.1;0.00580945390238305;50;0;301.987370731889;-12.2675658466757;20.9457507218867;20.9457507218869;4;20;1.59928498260688
15;0.00584723715424608;54;0;314.057967008759;-21.1007446757969;20.7558984832118;20.7558984832091;4;21;1.90789078068637
13.9;0.00595087270507434;59;0;328.060936799394;-28.1564479900728;18.8504410994761;18.8504410994761;4;22;2.38937502780588
12.8;0.00591391386955843;63;0;344.093429629354;-32.7155554017505;18.1758767253252;18.1758767253252;4;23;2.02598131502081
12.8;0.00591391386955843;63;0;1.48457186794165;-33.8197492434278;20.4629836408076;20.4629836408076;4;0;3.44120953579634
12.2;0.00586541541722574;65;0;18.6242664989847;-31.8549676819323;18.5385667051601;18.5385667051601;4;1;3.2018227038115
11.1;0.00587352449862441;70;0;34.2790336954395;-26.8482375863071;18.1047938153041;18.1047938153039;4;2;2.46922109058237
10;0.00592629810272892;76;0;47.8980471871579;-19.4719170388304;20.3139801415849;20.3139801415849;4;3;4.3471476618256
10;0.00592629810272892;76;0;59.6669156640708;-10.4268235933248;19.6215783581026;19.6215783580153;4;4;3.84616618199481
9.4;0.00576566387065461;77;0;70.1103466584267;-0.28170696062911;18.9946198676152;18.9946198675827;4;5;3.66203895677109
9.4;0.00576566387065461;77;66;79.8457532125675;10.5355468959002;19.7346498185393;19.7346498186367;4;6;3.78978970235585
10.6;0.00584334807927154;72;220.5;89.5423499604331;21.685483515667;20.5635222654542;20.5635222654553;4;7;3.33559333255126
12.2;0.00568329202716458;63;350;100.021605936343;32.8444271153671;19.9271252522446;19.9271252522446;4;8;1.42394038371574
14.4;0.00572816919341321;55;468;112.495256720796;43.5993731113057;19.2603105972208;19.2603105972208;4;9;0.190683306980385
16.7;0.00567240632027818;47;599;128.966147315866;53.2478890008826;19.6377386585808;19.637738658587;4;10;0
18.9;0.00568414087503609;41;567.5;152.277489769995;60.4137608270012;18.5468932126572;18.5468931850946;4;11;0
21.7;0.00576981301602928;35;605;182.706821968924;62.8854156521962;18.7088212821038;18.7088226813916;4;12;0
22.8;0.00563946125046774;32;813.5;212.266003378936;59.4612510783512;18.6162462218528;18.616241000208;4;13;0
23.9;0.00565010311311015;30;705;234.233005702272;51.7339668439135;18.7790444671862;18.7790589377655;4;14;0
24.4;0.00582379094113577;30;547;249.837347216257;41.8251473093482;20.8278972184375;20.8278972185489;4;15;0.0251904328698057
23.3;0.00581430497098927;32;480.5;261.858574607428;30.9636659330326;19.9247113269725;19.9247110726447;4;16;0
22.8;0.00599532503545553;34;236;272.134352692168;19.7813413210422;20.4871901005085;20.4871901007892;4;17;0
20;0.00594069044901616;40;47;281.785944842691;8.66571506565625;19.1662865808496;19.1662865808496;4;18;0
18.3;0.00587692128878899;44;0;291.596469455037;-2.06289518103208;18.5052366536429;18.5052366536429;4;19;0.11692171692724
16.7;0.00603798965781966;50;0;302.222644270287;-12.0546758835358;20.2203532212087;20.2203532212087;4;20;1.19561141690999
14.4;0.00593845500499647;57;0;314.273738424574;-20.8606806217778;20.6183875510611;20.6183875510612;4;21;1.90410328626007
13.3;0.00601446156083436;62;0;328.240712601326;-27.8862013864205;19.0665749265273;19.0665749265273;4;22;2.65984533811907
12.2;0.00604764452816225;67;0;344.211794666916;-32.4184553015888;18.5364860135225;18.5364860135223;4;23;2.22326607020935
15;0.00694214461558054;64;0;1.5164690006487;-33.5116600857325;20.9892708237589;20.9892708237589;5;0;3.58645685155639
11.7;0.0061140690014783;70;0;18.572533941792;-31.5488851778172;20.8773826766758;20.8773826766329;5;1;2.65323183540702
12.2;0.00604764452816225;67;0;34.1625021720696;-26.5570568896966;18.4679887110276;18.4679887110276;5;2;3.53977626118987
12.8;0.00600869237358203;64;0;47.739929625068;-19.2010597807199;20.7868069958251;20.7868069958251;5;3;3.83030048519091
12.2;0.00595651675183198;66;0;59.4835173956607;-10.1756973162795;19.2737225603024;19.2737225603024;5;4;3.50452738420884
12.2;0.00595651675183198;66;0;69.9095937572786;-0.0464999095534087;18.669251835219;18.6692518352184;5;5;2.56836611136015
12.8;0.00591391386955843;63;67.5;79.6295179122646;10.7601852851136;18.409185277759;18.4091852777588;5;6;1.84934361319128
13.9;0.00595087270507434;59;129;89.308876383505;21.9060028383963;18.780526962336;18.780526962336;5;7;1.16695721784153
15;0.00584723715424608;54;134;99.7679810451883;33.0687812496835;19.6333961489693;19.6333961489693;5;8;0.605868782357603
16.1;0.00580945390238305;50;149.5;112.222945089764;43.8378878940862;18.2466251760583;18.2466251760583;5;9;0.0913755389603954
18.9;0.00582407662755707;42;327.5;128.699736627132;53.5131634987372;19.7943819399796;19.7943819399796;5;10;0.0755904696013366
20.6;0.00585606476261629;38;586;152.114188793999;60.7123955709565;18.0875585424864;18.0875585351981;5;11;0
22.8;0.00581734271306385;33;455;182.804256968749;63.1914748134329;19.3647266206203;19.3647266930637;5;12;0
23.9;0.00584020831013935;31;504;212.576641485267;59.7275332099526;18.9975000055304;18.9974960525658;5;13;0
25;0.00583525897368196;29;665;234.587020450327;51.9525707005757;20.8310184945249;20.8310184946675;5;14;0.0226873987058001
25;0.00583525897368196;29;417.5;250.167699177437;42.0127653476764;18.9093058621832;18.9093054600291;5;15;0
23.9;0.00584020831013935;31;315;262.157850432651;31.1365406516121;19.2846723478578;19.2846730094944;5;16;0
23.9;0.00584020831013935;31;373.5;272.408937529313;19.951441295995;19.9831012769202;19.9831012794893;5;17;0
21.7;0.00593623817825393;36;195.5;282.042872242843;8.84218331992145;19.1432640361779;19.1432640361093;5;18;0
19.4;0.0060102929341567;42;0;291.840166393885;-1.87235498745996;18.4085118348774;18.4085118348774;5;19;0.00642442168266982
18.3;0.00601177867434055;45;0;302.453218298379;-11.8431615947649;18.2898798691301;18.2898798691301;5;20;0.189087969070991
16.7;0.00615994542791379;51;0;314.484545651097;-20.6224414059197;18.9154849247144;18.9154849247144;5;21;0.692039881402313
16.1;0.00604409019303951;52;0;328.415533311112;-27.6184546203926;20.4716509495941;20.4716509495941;5;22;1.84871865424332
15.6;0.00607930094256186;54;0;344.32588701481;-32.1246566689353;19.881758598099;19.881758598099;5;23;1.68578911694495
14.4;0.006043650754848;58;0;1.54560436388476;-33.2076515814291;18.6177982924689;18.6177982924689;5;0;1.93617011656365
13.3;0.00611242233259371;63;0;18.5198015283089;-31.2472440020655;20.9405563741127;20.9405563741127;5;1;3.06612428507146
11.7;0.0061140690014783;70;0;34.0462989235451;-26.270382226248;19.3133228403999;19.3133228403999;5;2;3.39823072520351
10.6;0.0060892045229339;75;0;47.5828619059682;-18.9346464340754;20.5055873227193;20.5055873227197;5;3;4.04489647631052
9.4;0.00599246438265526;80;0;59.3014696101063;-9.92895509010316;19.6175413438865;19.6175413438831;5;4;4.06676838286011
8.3;0.00598002653387447;86;0;69.7102624653955;0.184325785104956;18.0753807995651;18.0753807995651;5;5;4.54074855185817
8.9;0.00593805307889093;82;47;79.414637920412;10.9803719084489;18.0204728373837;18.0204728373811;5;6;2.75360718753497
9.4;0.00591684600494082;79;81.5;89.0765518109213;22.1219244765192;20.3582587155544;20.3582587155544;5;7;3.57262456932172
10;0.00592629810272892;76;119.5;99.5150514286082;33.2883240072049;19.3421785677494;19.3421785677494;5;8;2.21326143091004
11.7;0.00584957312899187;67;193.5;111.950356147258;44.07135269336;18.8662123482262;18.8662123482262;5;9;0.560299557109151
13.3;0.0058186316597556;60;122.5;128.431155682116;53.7732852735593;20.5895407947733;20.5895407947733;5;10;0.191466719580281
15;0.00584723715424608;54;53;151.946623819766;61.0062586227421;19.9686854853452;19.9686854853452;5;11;0.00652521971142554
16.7;0.00579422013155836;48;43.5;182.898478243913;63.4935119035424;18.8540808987269;18.8540808987269;5;12;0.00650661964903771
17.8;0.00582394498384113;45;7.5;212.884856479614;59.9903294210657;19.9336986742059;19.9336986742059;5;13;0.0622400379157295
18.3;0.00574212181039626;43;6;234.937533952149;52.1683736802878;18.7907435357168;18.7907435357168;5;14;0.11760325610108
18.9;0.00582407662755707;42;10.5;250.493980938775;42.1982773381741;18.5243359928444;18.5243359928444;5;15;0.0124917904402877
18.9;0.00596407479046692;43;10.5;262.45292895657;31.3078234626363;19.1058585018651;19.1058585018651;5;16;0.0220670202824199
17.8;0.00595460501196064;46;10.5;272.679293811147;20.1202623118904;19.6126266695735;19.6126266695735;5;17;0.184563513389915
16.1;0.00592675012798078;51;7.5;282.295487430421;9.01750180325584;20.7792214712957;20.7792214712957;5;18;1.01687342587335
14.4;0.00593845500499647;57;0;292.079370180793;-1.6830139783691;20.2473621883473;20.2473621883473;5;19;1.7785611060063
13.3;0.00601446156083436;62;0;302.679036259209;-11.6330897880719;18.4432064598551;18.4432064598551;5;20;2.41306432633536
12.2;0.00595651675183198;66;0;314.690354103619;-20.3861084080499;18.0086632352869;18.0086632352868;5;21;2.01256456385912
11.1;0.00595823578037162;71;0;328.585390694436;-27.3532988889275;18.3810416808526;18.381041680853;5;22;2.53193805152305
10.6;0.00600723098279337;74;0;344.435717751821;-31.8342532892181;20.7507640563753;20.7507640563753;5;23;4.47360339571681
10;0.00600502855952341;77;0;1.57199023823101;-32.9078149996435;20.0163651217659;20.0163651217599;5;0;4.1837932928233
10;0.00600502855952341;77;0;18.4660707192213;-30.9501341743359;18.3413694223532;18.3413694223532;5;1;4.28462550555367
9.4;0.00599246438265526;80;0;33.9304242632936;-25.9883036902119;20.8806824784518;20.8806824784525;5;2;5.12032040917229
8.3;0.00598002653387447;86;0;47.4268552698368;-18.6727655365267;18.3581493629023;18.3581493629023;5;3;4.90578106137317
8.3;0.00590983064318936;85;0;59.1207994991104;-9.68668136800221;19.4772470863195;19.4772470863594;5;4;4.70071598122756
7.8;0.00591376992213463;88;0;69.5123968694193;0.410691285210679;19.0839402059909;19.0839402058566;5;5;4.3799130189011
8.3;0.00590983064318936;85;37.5;79.2011748948476;11.1960336529507;19.4100014701354;19.410001471644;5;6;4.07344384907286
8.3;0.00576948593196516;83;76.5;88.8454575230627;22.3331796603078;18.1763393064629;18.1763393064629;5;7;3.65527865241093
9.4;0.00576566387065461;77;106.5;99.2629209588091;33.5029875866535;18.9900351035193;18.9900351035194;5;8;2.6411484030431
11.1;0.00570417048390019;68;149.5;111.677614030478;44.2996941403298;18.7935614329734;18.7935614329734;5;9;0.892858002047906
12.2;0.00568329202716458;63;184.5;128.160512906771;54.0281659792484;18.7377529990949;18.7377529990949;5;10;0.107583941429115
13.9;0.0057472842109301;57;170;151.774769810109;61.2952488402211;20.843029078189;20.843029078189;5;11;0.158950751588213
15.6;0.0057384459900651;51;326;182.9892937079;63.7914471641258;18.0973259835172;18.0973259835172;5;12;0.0209928683564013
16.1;0.00569220149168261;49;403.5;213.190398943308;60.2496005009778;20.7184519023477;20.7184519023477;5;13;0.118613108712716
16.7;0.00567240632027818;47;309;235.284328595361;52.381363965476;19.1054931124327;19.1054931124214;5;14;0
16.7;0.00567240632027818;47;205;250.816028770518;42.3816774093919;19.9876211193384;19.9876211193385;5;15;0.00141379894781003
16.7;0.00579422013155836;48;100.5;262.743684256098;31.4775025390131;20.8608738914843;20.8608738914843;5;16;0.0532374809625637
16.1;0.00580945390238305;50;185.5;272.945319421523;20.2877813251695;18.2823853711673;18.2823853711673;5;17;0.104455918227098
15;0.00584723715424608;54;126;282.543704836329;9.19163362473041;20.0559468657864;20.0559468657864;5;18;0.380609798377006
13.3;0.0059165313413186;61;0;292.314009735853;-1.49492440193727;19.237321446496;19.237321446496;5;19;1.59220609982792
11.7;0.00593771366489892;68;0;302.90004377626;-11.4245284876348;18.3353661681248;18.3353661681248;5;20;2.37777064913193
11.1;0.00587352449862441;70;0;314.891131529363;-20.1517638138643;19.4755051892349;19.4755051892349;5;21;3.46864419662793
10;0.00592629810272892;76;0;328.75027869861;-27.0908256709554;19.3846571513916;19.3846571513366;5;22;3.16765844040298
10;0.00592629810272892;76;0;344.541299858152;-31.5473387428238;20.6311744231763;20.6311744231795;5;23;4.77326988054302
9.4;0.00591684600494082;79;0;1.59564098726885;-32.6122409588601;19.9807175326418;19.9807175324316;5;0;4.10447340538458
8.9;0.00593805307889093;82;0;18.4113455685332;-30.6576446181167;18.8338945152375;18.8338945152375;5;1;4.49204340883325
8.3;0.00590983064318936;85;0;33.8148812276006;-25.7109098081204;19.9715046480391;19.9715046481101;5;2;4.77321396810334
8.3;0.00590983064318936;85;0;47.2719234581991;-18.4155036697053;19.9362448509104;19.9362448504866;5;3;4.314557073022
7.8;0.00577811746497289;86;0;58.9415365303975;-9.44895835190302;20.6916712307235;20.6916712344797;5;4;5.07830126555192
7.2;0.00580413502559961;90;0;69.3160432715491;0.632520251971124;20.6470096882474;20.647009685777;5;5;4.91822301304061
7.2;0.00580413502559961;90;276;78.9891928801195;11.4071001449065;19.0055172772106;19.0055172772106;5;6;5.12146624124196
7.8;0.00571031321415616;85;613.5;88.6156777003797;22.539702610877;19.2810057853331;19.2810057853523;5;7;2.6564141611209
9.4;0.00569010010093298;76;720.5;99.0116975520159;33.7127074294618;20.4112949659749;20.4112949659749;5;8;2.54371380127037
11.7;0.00567336626983513;65;802.5;111.404849325793;44.5228422448172;20.7692826138007;20.7692826138007;5;9;0.80871204490623
13.9;0.00564553946161159;56;862.5;127.887927217653;54.2777202111197;20.600171520438;20.600171520438;5;10;0.00487750364024287
15.6;0.00562490987363964;50;898.5;151.598612158721;61.5792663711464;19.498950817812;19.4989508176188;5;11;0
17.8;0.0055627879854215;43;909.5;183.076510692343;64.0852010998343;19.7534490400742;19.7534491345461;5;12;0
18.9;0.00554426749117998;40;894;213.493015814503;60.5053078045058;20.7742710027226;20.7742710043697;5;13;0
19.4;0.00557713681232886;39;853;235.627186257045;52.5915298065623;18.4983507072573;18.4983506928061;5;14;0
20;0.00564096201284201;38;789.5;251.133679899602;42.5629590152012;19.1230799356143;19.1230804142791;5;15;0
18.9;0.00568414087503609;41;704.5;263.029991744621;31.6455648830111;18.7782244988439;18.7782240933491;5;16;0
17.8;0.00569333931963537;44;589.5;273.206913742626;20.4539738607328;20.4914427500406;20.4914427500406;5;17;0.0585426015846897
16.7;0.00579422013155836;48;261.5;282.787440577827;9.36454037924375;18.2105300601994;18.2105300601994;5;18;0.00969708169676491
14.4;0.00583329449041824;56;0;292.544015917286;-1.30813994211727;18.8430908314828;18.8430908314828;5;19;0.778180597785158
13.3;0.0058186316597556;60;0;303.116188675337;-11.2175469036552;19.6651345128012;19.6651345128012;5;20;2.30675476163807
11.7;0.00593771366489892;68;0;315.0868480101;-19.9194905723879;19.8569006415987;19.8569006416281;5;21;2.60979579082125
10.6;0.0059252788376976;73;0;328.910193441925;-26.8311266816933;19.2293612617193;19.2293612617112;5;22;3.12864926656519
10;0.00592629810272892;76;0;344.642648206864;-31.264006361987;18.7752853358975;18.7752853358899;5;23;3.30060573353128
9.4;0.00591684600494082;79;0;1.6165730471048;-32.3210193847714;19.2502384795964;19.2502384796405;5;0;3.71281529104215
8.9;0.00593805307889093;82;0;18.3556327027209;-30.369863121379;19.1461666170416;19.1461666168673;5;1;3.62935323650206
8.9;0.00593805307889093;82;0;33.699675557886;-25.4382875011867;18.2890023989834;18.2890023989824;5;2;4.03450182841341
7.8;0.00577811746497289;86;0;47.1180827047443;-18.1629454197622;18.3938526580732;18.3938526581811;5;3;3.60326006890834
7.8;0.00577811746497289;86;0;58.7637124385185;-9.21586594933126;19.829694811245;19.8296948112526;5;4;5.414730395946
7.2;0.00580413502559961;90;0;69.1212501711832;0.849738892474823;19.9685811926087;19.968581195638;5;5;4.63261760074736
8.3;0.00569933710090623;82;277.5;78.7787582728169;11.6135037996702;20.5229859372669;20.5229859376332;5;6;4.3091867232405
8.9;0.00571880976250754;79;616.5;88.3872993668437;22.7414305951464;19.4994536342988;19.4994536342987;5;7;2.91210637991692
11.1;0.00570417048390019;68;723.5;98.7614930901564;33.9174222861401;18.9215942445501;18.9215942445501;5;8;1.26717107417648
12.2;0.00559226994871595;62;804;111.132199005537;44.740730487038;18.5092917658256;18.5092917658256;5;9;0.0960817797387086
15;0.00562871297966483;52;862.5;127.613528172625;54.5218656358359;18.1462961794333;18.1462961791139;5;10;0
17.8;0.0055627879854215;43;898.5;151.418147349814;61.8582127556913;18.6774513421576;18.6774513930045;5;11;0
19.4;0.00557713681232886;39;909.5;183.159936352086;64.3746944660014;19.1009115229628;19.1009132547488;5;12;0
21.7;0.00560347605026742;34;894;213.79245059869;60.7574131893703;19.7035385450552;19.7035391547711;5;13;0
22.8;0.00563946125046774;32;853;235.965888481422;52.7988594346543;19.7091461491828;19.7091462208333;5;14;0
22.8;0.00563946125046774;32;789.5;251.446772614627;42.7421148588102;20.3363290554222;20.3363294331707;5;15;0
22.2;0.00560719449272719;33;704.5;263.311728240911;31.8119962737875;19.7707248123607;19.7707246472033;5;16;0
20.6;0.00570054538037259;37;591;273.463977709412;20.6188139834447;18.3319903938625;18.3319903904835;5;17;0
18.9;0.00582407662755707;42;263;283.02661250476;9.5361821416175;19.9220338302421;19.9220338302421;5;18;0.054682047548294
16.1;0.00580945390238305;50;0;292.769321558087;-1.12271570361399;18.2160579787431;18.2160579787431;5;19;0.280376874447377
14.4;0.00583329449041824;56;0;303.327421006256;-11.0122153994941;19.0975373903615;19.0975373903615;5;20;1.48236669172211
12.8;0.00591391386955843;63;0;315.277475964584;-19.6893723515269;18.8619091948002;18.8619091947996;5;21;1.84355951971426
12.2;0.00586541541722574;65;0;329.065133203236;-26.5742938254359;20.2243143025613;20.2243143025613;5;22;3.32191576289308
11.1;0.00587352449862441;70;0;344.739779555487;-30.9843491862819;18.2009622922505;18.2009622922505;5;23;3.37204939449085
10.6;0.0059252788376976;73;0;1.63480491547485;-32.0342394667775;20.2714978663652;20.2714978663652;5;0;4.25804759749277
10;0.00592629810272892;76;0;18.2989412989478;-30.0868762959669;18.7221391006236;18.7221391006236;5;1;4.26012537408249
9.4;0.00591684600494082;79;0;33.5848156807614;-25.1705220467274;18.692729508068;18.6927295080549;5;2;3.22792994316237
8.9;0.00593805307889093;82;0;46.9653517223811;-17.9151733374601;18.0359651466085;18.0359651465985;5;3;3.46889433660324
8.3;0.00590983064318936;85;0;58.5873612111351;-8.98748173053166;18.3974238771627;18.3974238774674;5;4;3.53077499930716
8.3;0.00576948593196516;83;0;68.9280682411569;1.06227600530464;18.628159645117;18.6281596454371;5;5;3.74430361226138
8.9;0.00579187385469879;80;277.5;78.5699397802204;11.8151798698468;18.6425481491509;18.6425481491522;5;6;2.82170521553637
10;0.00576889639689868;74;616.5;88.1604123243959;22.9383039783975;20.7173831108464;20.7173831108464;5;7;3.27835417338885
11.7;0.00567336626983513;65;723.5;98.5124233288306;34.117074279506;18.8333175042025;18.8333175042025;5;8;1.54458730362549
13.9;0.0057472842109301;57;804;110.85980634147;44.9532959061638;18.2913059682804;18.2913059682804;5;9;0.0420033366093878
16.1;0.00569220149168261;49;862.5;127.337456087293;54.7605231211074;20.3484645800116;20.3484645800116;5;10;0.0937176365948607
19.4;0.0057214557778233;40;898.5;151.233383617313;62.1319910348262;20.0025628946097;20.0025628338137;5;11;0
21.7;0.00576981301602928;35;909.5;183.239378105297;64.6598482580509;19.8380182439788;19.8380176455853;5;12;0
23.3;0.00563096298541831;31;894;214.088443599992;61.0058789516097;19.0313847758244;19.0313772638691;5;13;0
24.4;0.00562790804835909;29;854.5;236.300216664;53.0033409736764;20.0710162539893;20.0710166743923;5;14;0
24.4;0.00582379094113577;30;791;251.755146373136;42.9191368181922;18.700682390284;18.700676911208;5;15;0
23.9;0.00584020831013935;31;706;263.588772039698;31.9767812173103;18.9240846043194;18.9240882799639;5;16;0
22.2;0.0057786881224942;34;592.5;273.716413865313;20.7822742724525;19.0719020030135;19.0719021151074;5;17;0
20;0.00594069044901616;40;263;283.261140246541;9.70651746362672;18.6500938054329;18.650093797101;5;18;0
17.8;0.00595460501196064;46;0;292.989861502832;-0.938708194051737;20.0318400128491;20.0318400128491;5;19;0.411167901055091
15.6;0.0059656415022124;53;0;303.533693064258;-10.8086054563678;20.2080441412225;20.2080441412225;5;20;1.27715393335669
14.4;0.00593845500499647;57;0;315.46299015075;-19.4614934917022;18.0300557115245;18.0300557115245;5;21;1.78489206910723
12.8;0.00600869237358203;64;0;329.215098411679;-26.3204191468328;19.0677429425813;19.0677429425813;5;22;2.24196091952112
12.2;0.00604764452816225;67;0;344.83271253765;-30.7084599167228;18.7198637490049;18.7198637490047;5;23;2.40632864465758
11.1;0.00612772693889242;73;0;1.65035714025785;-31.7519896131782;20.7828261940897;20.7828261940897;5;0;4.07187872213669
11.1;0.00612772693889242;73;0;18.2412830622088;-29.8087695357932;20.2889604487398;20.2889604486707;5;1;3.67677813789643
10.6;0.00600723098279337;74;0;33.4703126857943;-24.9076970386968;19.1381613080502;19.1381613080502;5;2;3.85595401496318
10;0.00600502855952341;77;0;46.8137516866899;-17.6722678979473;20.0578688269801;20.0578688269915;5;3;4.06758637404339
9.4;0.00599246438265526;80;0;58.4125190707485;-8.76388088595262;20.0966180194748;20.0966180196581;5;4;3.80479227141083
9.4;0.00599246438265526;80;0;68.736550298543;1.27006302507226;19.7711947062717;19.7711947051225;5;5;3.80107148755202
10.6;0.0059252788376976;73;33;78.3628083722484;12.0120664916452;20.8861666063567;20.8861666064187;5;6;4.49259566563029
