outDryBulbTemp,outHumidityRatio,outRelHumidity,directSolarRad,solAzimAngle,solAltAngle,zoneMeanAirTemp,zoneCLGstp,month,hour,outDryBulbTempPrev,outHumidityRatioPrev,outRelHumidityPrev,directSolarRadPrev,solAzimAnglePrev,solAltAnglePrev,zoneMeanAirTempPrev,zoneCLGstpPrev,hourPrev,totCLGPrev,totCLG
26.1,0.00844067673627105,39,832,176.351657631238,71.7200912364727,23.6202067259106,23.620206725917,6,12,23.9,0.00835111029539416,44,819.5,138.366184172866,67.2685646987989,22.4130318274856,22.4130318349256,11,3.18120322536928,4.77586930468232
27.8,0.00836949061044768,35,890.5,216.421467517516,68.4416321860625,22.7492692020244,22.7492690430336,6,13,26.1,0.00844067673627105,39,832,176.351657631238,71.7200912364727,23.6202067259106,23.620206725917,12,4.77586930468232,5.46702878586416
28.3,0.00837066904857455,34,864,241.673181762556,59.9031700908213,23.4782142502592,23.4782143460723,6,14,27.8,0.00836949061044768,35,890.5,216.421467517516,68.4416321860625,22.7492692020244,22.7492690430336,13,5.46702878586416,5.80982494893171
28.9,0.00841280490387892,33,791.5,257.235246707065,49.4080081141302,23.8697895841448,23.8697897515979,6,15,28.3,0.00837066904857455,34,864,241.673181762556,59.9031700908213,23.4782142502592,23.4782143460723,14,5.80982494893171,5.07456269027782
28.3,0.00837066904857455,34,607,268.572229885079,38.3018407983794,22.1233719135978,22.1233719085676,6,16,28.9,0.00841280490387892,33,791.5,257.235246707065,49.4080081141302,23.8697895841448,23.8697897515979,15,5.07456269027782,6.31880178858079
27.2,0.0085449812908917,37,455.5,278.153637341965,27.1303101987097,22.2468214571344,22.246821471096,6,17,28.3,0.00837066904857455,34,607,268.572229885079,38.3018407983794,22.1233719135978,22.1233719085676,16,6.31880178858079,3.74076406153157
25.6,0.00861700224603055,41,364,287.179921945082,16.2100038154965,21.6202938801578,21.6202938771871,6,18,27.2,0.0085449812908917,37,455.5,278.153637341965,27.1303101987097,22.2468214571344,22.246821471096,17,3.74076406153157,3.35446110293547
23.9,0.00873603784327667,46,145,296.373912210265,5.8132133999854,21.0490329068222,21.0490329067616,6,19,25.6,0.00861700224603055,41,364,287.179921945082,16.2100038154965,21.6202938801578,21.6202938771871,18,3.35446110293547,2.23712419718048
22.2,0.00873886543042019,51,0,306.273494805079,-3.75450462051316,20.8637316248828,22.1213036911753,6,20,23.9,0.00873603784327667,46,145,296.373912210265,5.8132133999854,21.0490329068222,21.0490329067616,19,2.23712419718048,0.521488096517651
20.6,0.00885643804467254,57,0,317.320454966343,-12.1093575554887,19.2106531076071,22.8468616276568,6,21,22.2,0.00873886543042019,51,0,306.273494805079,-3.75450462051316,20.8637316248828,22.1213036911753,20,0.521488096517651,0
18.3,0.00875156823776974,65,0,329.819802023548,-18.7700432325702,17.3044169625611,22.9802782292441,6,22,20.6,0.00885643804467254,57,0,317.320454966343,-12.1093575554887,19.2106531076071,22.8468616276568,21,0,0
17.8,0.00887380324664186,68,0,343.782129347454,-23.1928264390464,16.3570984239273,23.5616743170976,6,23,18.3,0.00875156823776974,65,0,329.819802023548,-18.7700432325702,17.3044169625611,22.9802782292441,22,0,0
17.2,0.00892143716253619,71,0,1.3154105214333,-24.8824671928508,15.8164832511914,21.0893836692706,6,0,17.8,0.00887380324664186,68,0,343.782129347454,-23.1928264390464,16.3570984239273,23.5616743170976,23,0,0
17.2,0.00892143716253619,71,0,13.7240420122875,-23.6680652268059,15.6426772979116,23.5553407035051,6,1,17.2,0.00892143716253619,71,0,1.3154105214333,-24.8824671928508,15.8164832511914,21.0893836692706,0,0,0
17.2,0.00892143716253619,71,0,27.8997201179653,-19.6783158670557,15.629811061046,22.0586648087351,6,2,17.2,0.00892143716253619,71,0,13.7240420122875,-23.6680652268059,15.6426772979116,23.5553407035051,1,0,0
17.2,0.00892143716253619,71,0,40.6556468491487,-13.3601953882516,15.6277857954758,22.8716914065411,6,3,17.2,0.00892143716253619,71,0,27.8997201179653,-19.6783158670557,15.629811061046,22.0586648087351,2,0,0
17.8,0.00887380324664186,68,0,51.9316233468708,-5.25783083452906,16.0054285100611,23.0153769098148,6,4,17.2,0.00892143716253619,71,0,40.6556468491487,-13.3601953882516,15.6277857954758,22.8716914065411,3,0,0
18.3,0.00875156823776974,65,203,61.9961781491336,4.13241988940004,17.9031432374736,21.3357474720845,6,5,17.8,0.00887380324664186,68,0,51.9316233468708,-5.25783083452906,16.0054285100611,23.0153769098148,4,0,0
18.3,0.00875156823776974,65,486.5,71.2738103456451,14.4106971892341,21.3673259547361,23.1418048392642,6,6,18.3,0.00875156823776974,65,203,61.9961781491336,4.13241988940004,17.9031432374736,21.3357474720845,5,0,0
18.9,0.00866607599263251,62,622.5,80.2833702636371,25.2608335051544,22.0906863529276,22.0906863529276,6,7,18.3,0.00875156823776974,65,486.5,71.2738103456451,14.4106971892341,21.3673259547361,23.1418048392642,6,0,0.134258076525733
20,0.00868136073128521,58,722,89.7029398369115,36.4091503636248,22.371660231741,22.371660231741,6,8,18.9,0.00866607599263251,62,622.5,80.2833702636371,25.2608335051544,22.0906863529276,22.0906863529276,7,0.134258076525733,0.49097242728668
22.2,0.00873886543042019,51,799,100.615821202071,47.5550479087021,22.5789222968263,22.5789222968277,6,9,20,0.00868136073128521,58,722,89.7029398369115,36.4091503636248,22.371660231741,22.371660231741,8,0.49097242728668,1.16978354688401
23.3,0.00860726066456705,47,857.5,115.181011007352,58.215645294636,23.4035987394684,23.4035987394687,6,10,22.2,0.00873886543042019,51,799,100.615821202071,47.5550479087021,22.5789222968263,22.5789222968277,9,1.16978354688401,2.49916818222086
25.6,0.00861700224603055,41,895.5,138.234560703745,67.2555897814177,34.0366109274258,99,6,11,23.3,0.00860726066456705,47,857.5,115.181011007352,58.215645294636,23.4035987394684,23.4035987394687,10,2.49916818222086,7.22649657880641
27.2,0.0085449812908917,37,909.5,176.190255846287,71.7340755592458,23.3993311744349,21.494032300877,6,12,25.6,0.00861700224603055,41,895.5,138.234560703745,67.2555897814177,34.0366109274258,99,11,7.22649657880641,6.85951592185553
28.3,0.00862027733101777,35,900,216.324578170242,68.4802488436133,27.5404419851931,21.9988217884719,6,13,27.2,0.0085449812908917,37,909.5,176.190255846287,71.7340755592458,23.3993311744349,21.494032300877,12,6.85951592185553,5.61751010148406
28.9,0.00867129252388339,34,865.5,241.627655773331,59.9504578207073,38.5159327215117,23.825329574351,6,14,28.3,0.00862027733101777,35,900,216.324578170242,68.4802488436133,27.5404419851931,21.9988217884719,13,5.61751010148406,8.03166356136597
29.4,0.00866279721800195,33,810.5,257.20901306772,49.4576619966947,35.2283704116291,99,6,15,28.9,0.00867129252388339,34,865.5,241.627655773331,59.9504578207073,38.5159327215117,23.825329574351,14,8.03166356136597,10.0945843163703
28.9,0.00867129252388339,34,736.5,268.552612859108,38.3520378914442,23.9430601247214,23.825329574351,6,16,29.4,0.00866279721800195,33,810.5,257.20901306772,49.4576619966947,35.2283704116291,99,15,10.0945843163703,5.25144724335782
27.8,0.00885455571504939,37,641.5,278.135578144164,27.1802939777506,24.3676912543083,22.228538355477,6,17,28.9,0.00867129252388339,34,736.5,268.552612859108,38.3520378914442,23.9430601247214,23.825329574351,16,5.25144724335782,5.31875688363475
26.7,0.00874902222492037,39,510.5,287.160810287446,16.2591959931594,30.5688729479067,99,6,18,27.8,0.00885455571504939,37,641.5,278.135578144164,27.1802939777506,24.3676912543083,22.228538355477,17,5.31875688363475,5.73752479518044
25,0.00892771321417811,44,216,296.351876420624,5.8609210900451,21.1061241109423,21.1061241102268,6,19,26.7,0.00874902222492037,39,510.5,287.160810287446,16.2591959931594,30.5688729479067,99,18,5.73752479518044,2.30303307386751
23.3,0.00879298283951098,48,0,306.246799917809,-3.70926106411778,21.5915314791309,21.6018671178075,6,20,25,0.00892771321417811,44,216,296.351876420624,5.8609210900451,21.1061241109423,21.1061241102268,19,2.30303307386751,0.718361039740669
22.2,0.00891267109953184,52,0,317.287390472819,-12.0679901042816,20.5558263614488,23.8070159392991,6,21,23.3,0.00879298283951098,48,0,306.246799917809,-3.70926106411778,21.5915314791309,21.6018671178075,20,0.718361039740669,0
21.1,0.00897463362613,56,0,329.779025382349,-18.7344668057939,19.5267264278031,21.1863346845818,6,22,22.2,0.00891267109953184,52,0,317.287390472819,-12.0679901042816,20.5558263614488,23.8070159392991,21,0,0
20,0.00898504247415913,60,0,343.733507492683,-23.1652810229419,18.4888662123434,21.0131576221918,6,23,21.1,0.00897463362613,56,0,329.779025382349,-18.7344668057939,19.5267264278031,21.1863346845818,22,0,0
19.4,0.0089444556860851,62,0,1.37019412819579,-24.8717890744989,17.8046163357231,22.9207665579407,6,0,20,0.00898504247415913,60,0,343.733507492683,-23.1652810229419,18.4888662123434,21.0131576221918,23,0,0
18.3,0.00902475442316236,67,0,13.6685389945511,-23.668138464874,16.9507233561515,22.9770966255788,6,1,19.4,0.0089444556860851,62,0,1.37019412819579,-24.8717890744989,17.8046163357231,22.9207665579407,0,0,0
18.3,0.00902475442316236,67,0,27.8467851719234,-19.6883125123848,16.6557714087957,22.491366571881,6,2,18.3,0.00902475442316236,67,0,13.6685389945511,-23.668138464874,16.9507233561515,22.9770966255788,1,0,0
17.8,0.00900618993443081,69,0,40.6068621053423,-13.3784009163681,16.3144040655311,23.2839404762154,6,3,18.3,0.00902475442316236,67,0,27.8467851719234,-19.6883125123848,16.6557714087957,22.491366571881,2,0,0
17.2,0.00904891929368623,72,0,51.8868954867252,-5.28233477577253,15.8244991659978,22.1822783338461,6,4,17.8,0.00900618993443081,69,0,40.6068621053423,-13.3784009163681,16.3144040655311,23.2839404762154,3,0,0
17.2,0.00904891929368623,72,203,61.9543864168495,4.1033234331861,17.0038048319756,23.4315119575311,6,5,17.2,0.00904891929368623,72,0,51.8868954867252,-5.28233477577253,15.8244991659978,22.1822783338461,4,0,0
17.8,0.00887380324664186,68,486.5,71.23326174204,14.3784238284983,20.7958109221526,21.4261574651193,6,6,17.2,0.00904891929368623,72,203,61.9543864168495,4.1033234331861,17.0038048319756,23.4315119575311,5,0,0
18.9,0.00894964927870717,64,622.5,80.2418232446813,25.2265999179686,21.2626556533486,21.2626556533486,6,7,17.8,0.00887380324664186,68,486.5,71.23326174204,14.3784238284983,20.7958109221526,21.4261574651193,6,0,0.242979690308626
20,0.00883316505362938,59,722,89.6571118820101,36.3741756464075,21.2538750354955,21.2538750354955,6,8,18.9,0.00894964927870717,64,622.5,80.2418232446813,25.2265999179686,21.2626556533486,21.2626556533486,7,0.242979690308626,0.740348030534729
21.7,0.00880965665973778,53,799,100.559975987688,47.5209485107151,23.3363259125988,23.4389498434018,6,9,20,0.00883316505362938,59,722,89.6571118820101,36.3741756464075,21.2538750354955,21.2538750354955,8,0.740348030534729,0.582974881521076
24.4,0.00880739666451738,45,857.5,115.103410834714,58.1854450601487,23.55529133952,23.5552913405736,6,10,21.7,0.00880965665973778,53,799,100.559975987688,47.5209485107151,23.3363259125988,23.4389498434018,9,0.582974881521076,2.22795076005086
25.6,0.00861700224603055,41,895.5,138.112572738272,67.2366679329217,22.7972934694426,22.7972934574492,6,11,24.4,0.00880739666451738,45,857.5,115.103410834714,58.1854450601487,23.55529133952,23.5552913405736,10,2.22795076005086,4.07554701943354
27.8,0.00861192988209041,36,909.5,176.029563394993,71.7410326002038,22.7515549060711,22.7515548675765,6,12,25.6,0.00861700224603055,41,895.5,138.112572738272,67.2366679329217,22.7972934694426,22.7972934574492,11,4.07554701943354,4.864737487206
28.9,0.00867129252388339,34,900,216.218074541844,68.5128072287494,23.2515276677177,23.2515277715188,6,13,27.8,0.00861192988209041,36,909.5,176.029563394993,71.7410326002038,22.7515549060711,22.7515548675765,12,4.864737487206,5.94841630907088
30,0.00869578982793,32,865.5,241.571993732925,59.9929814206125,22.1633618837827,22.1633616241808,6,14,28.9,0.00867129252388339,34,900,216.218074541844,68.5128072287494,23.2515276677177,23.2515277715188,13,5.94841630907088,7.42313504352721
29.4,0.00866279721800195,33,810.5,257.17420678705,49.5031895458169,23.4073624398347,23.4073624683578,6,15,30,0.00869578982793,32,865.5,241.571993732925,59.9929814206125,22.1633618837827,22.1633616241808,14,7.42313504352721,6.86017169708988
30,0.00869578982793,32,736.5,268.525736151715,38.3983000545351,23.3216946939649,23.3216946478068,6,16,29.4,0.00866279721800195,33,810.5,257.17420678705,49.5031895458169,23.4073624398347,23.4073624683578,15,6.86017169708988,5.02363067725525
28.9,0.00892999221248296,35,641.5,278.111188428576,27.2262679366842,22.7166277861251,22.7166277553328,6,17,30,0.00869578982793,32,736.5,268.525736151715,38.3983000545351,23.3216946939649,23.3216946478068,16,5.02363067725525,4.83926185667435
27.2,0.00877918650335309,38,512,287.136036858983,16.3041255308553,22.6883403424638,22.6883403408176,6,18,28.9,0.00892999221248296,35,641.5,278.111188428576,27.2262679366842,22.7166277861251,22.7166277553328,17,4.83926185667435,3.61954023577002
25.6,0.00883015679566029,42,217.5,296.324712838543,5.90397961693438,22.117739888212,22.1177398880113,6,19,27.2,0.00877918650335309,38,512,287.136036858983,16.3041255308553,22.6883403424638,22.6883403408176,18,3.61954023577002,2.80785271429877
23.9,0.00892867797033236,47,0,306.215497649745,-3.66915655890533,21.9552402507083,21.9552402507083,6,20,25.6,0.00883015679566029,42,217.5,296.324712838543,5.90397961693438,22.117739888212,22.1177398880113,19,2.80785271429877,0.618872884998726
22.2,0.00891267109953184,52,0,317.250359756908,-12.032316047573,20.7071725566999,21.4306969036618,6,21,23.9,0.00892867797033236,47,0,306.215497649745,-3.66915655890533,21.9552402507083,21.9552402507083,20,0.618872884998726,0.0396369187190233
21.1,0.0091372492731466,57,0,329.73518876342,-18.705133676012,19.5339781427224,22.6392145599148,6,22,22.2,0.00891267109953184,52,0,317.250359756908,-12.032316047573,20.7071725566999,21.4306969036618,21,0.0396369187190233,0
20.6,0.00917177263664293,59,0,343.683091986012,-23.1444141950121,18.8888716223769,21.9657605076642,6,23,21.1,0.0091372492731466,57,0,329.73518876342,-18.705133676012,19.5339781427224,22.6392145599148,22,0,0
19.4,0.00909082967671296,63,0,1.42513072569506,-24.867987544826,17.9612724465746,22.5013682345624,6,0,20.6,0.00917177263664293,59,0,343.683091986012,-23.1444141950121,18.8888716223769,21.9657605076642,23,0,0
18.9,0.00909153157590174,65,0,13.6144711646283,-23.6749636833283,17.318839170665,21.0048841498741,6,1,19.4,0.00909082967671296,63,0,1.42513072569506,-24.867987544826,17.9612724465746,22.5013682345624,0,0,0
18.9,0.00909153157590174,65,0,27.796618085749,-19.7046781258688,17.16980044804,21.4393566662944,6,2,18.9,0.00909153157590174,65,0,13.6144711646283,-23.6749636833283,17.318839170665,21.0048841498741,1,0,0
18.3,0.00902475442316236,67,0,40.5618177599206,-13.4024531126979,16.793429534791,22.3299558898947,6,3,18.9,0.00909153157590174,65,0,27.796618085749,-19.7046781258688,17.16980044804,21.4393566662944,2,0,0
17.2,0.00904891929368623,72,0,51.8465938692813,-5.3121392434051,15.9755880555324,21.2874901447879,6,4,18.3,0.00902475442316236,67,0,40.5618177599206,-13.4024531126979,16.793429534791,22.3299558898947,3,0,0
17.8,0.00900618993443081,69,214.5,61.9175603269956,4.06942050703255,17.1914012775278,22.8716492133612,6,5,17.2,0.00904891929368623,72,0,51.8465938692813,-5.3121392434051,15.9755880555324,21.2874901447879,4,0,0
18.3,0.00888813175586693,66,356,71.1982078703061,14.3417428736102,21.0309209667578,23.3707596150835,6,6,17.8,0.00900618993443081,69,214.5,61.9175603269956,4.06942050703255,17.1914012775278,22.8716492133612,5,0,0
19.4,0.0089444556860851,62,420.5,80.2064111285215,25.1882315946105,22.9546487257145,23.8438427693806,6,7,18.3,0.00888813175586693,66,356,71.1982078703061,14.3417428736102,21.0309209667578,23.3707596150835,6,0,0
21.1,0.00881210175764057,55,498,89.6182921090059,36.3351725114849,22.6651508979751,22.6651508979751,6,8,19.4,0.0089444556860851,62,420.5,80.2064111285215,25.1882315946105,22.9546487257145,23.8438427693806,7,0,0.44050196754406
22.8,0.00888773308679237,50,457,100.512368635975,47.4826824431078,21.5209223805158,21.520922380516,6,9,21.1,0.00881210175764057,55,498,89.6182921090059,36.3351725114849,22.6651508979751,22.6651508979751,8,0.44050196754406,1.72941100149495
25,0.00872196535797934,43,345,115.035577752783,58.1505355723597,23.9119105500778,23.9118556151636,6,10,22.8,0.00888773308679237,50,457,100.512368635975,47.4826824431078,21.5209223805158,21.520922380516,9,1.72941100149495,2.28263966685959
27.2,0.00877918650335309,38,144.5,138.000465830613,67.2118651946826,31.8647705244404,99,6,11,25,0.00872196535797934,43,345,115.035577752783,58.1505355723597,23.9119105500778,23.9118556151636,10,2.28263966685959,7.02670204086998
30,0.00869578982793,32,130.5,175.870020690745,71.7409687270172,30.5891321025433,99,6,12,27.2,0.00877918650335309,38,144.5,138.000465830613,67.2118651946826,31.8647705244404,99,11,7.02670204086998,6.17331005461075
30.6,0.00871889558549107,31,307.5,216.102196649673,68.5392494846126,34.0930244989076,99,6,13,30,0.00869578982793,32,130.5,175.870020690745,71.7409687270172,30.5891321025433,99,12,6.17331005461075,5.77299528743293
31.7,0.00868283968086409,29,556.5,241.506294440097,60.0306690216289,33.4346451798465,21.0478357103764,6,14,30.6,0.00871889558549107,31,307.5,216.102196649673,68.5392494846126,34.0930244989076,99,13,5.77299528743293,5.33881511177759
31.7,0.00868283968086409,29,539,257.130888898953,49.5445175577108,37.65115352242,99,6,15,31.7,0.00868283968086409,29,556.5,241.506294440097,60.0306690216289,33.4346451798465,21.0478357103764,14,5.33881511177759,11.4539539817995
31.7,0.00868283968086409,29,299.5,268.491650438849,38.4405551761396,27.1563501340044,99,6,16,31.7,0.00868283968086409,29,539,257.130888898953,49.5445175577108,37.65115352242,99,15,11.4539539817995,11.3885895932915
30.6,0.00871889558549107,31,132,278.080517059622,27.2681622784448,23.5294706070437,21.0478357103764,6,17,31.7,0.00868283968086409,29,299.5,268.491650438849,38.4405551761396,27.1563501340044,99,16,11.3885895932915,5.32208862488951
28.9,0.00892999221248296,35,35.5,287.105652586239,16.3447262099534,27.3284694267462,98.9999999999999,6,18,30.6,0.00871889558549107,31,132,278.080517059622,27.2681622784448,23.5294706070437,21.0478357103764,17,5.32208862488951,4.21938317437199
27.2,0.00877918650335309,38,6,296.292476884935,5.94232791640348,21.0478304100709,21.0478357103764,6,19,28.9,0.00892999221248296,35,35.5,287.105652586239,16.3447262099534,27.3284694267462,98.9999999999999,18,4.21938317437199,1.76872505389769
24.4,0.00880739666451738,45,0,306.179649642976,-3.63424501222574,22.930944772854,23.3960487400703,6,20,27.2,0.00877918650335309,38,6,296.292476884935,5.94232791640348,21.0478304100709,21.0478357103764,19,1.76872505389769,0.451145480589059
23.3,0.00879298283951098,48,0,317.209431581112,-12.0023797113444,21.5534774835509,22.6696014381553,6,21,24.4,0.00880739666451738,45,0,306.179649642976,-3.63424501222574,22.930944772854,23.3960487400703,20,0.451145480589059,0.00498325846219449
22.2,0.00891267109953184,52,0,329.688367603621,-18.6820759790672,20.5336498986168,21.7734105498958,6,22,23.3,0.00879298283951098,48,0,317.209431581112,-12.0023797113444,21.5534774835509,22.6696014381553,21,0.00498325846219449,0
21.1,0.00897463362613,56,0,343.630962821958,-23.1302436511248,19.5232618582886,22.28817842003,6,23,22.2,0.00891267109953184,52,0,329.688367603621,-18.6820759790672,20.5336498986168,21.7734105498958,22,0,0
20,0.00898504247415913,60,0,1.48013878301152,-24.8710619912742,18.4884033845402,22.7948249873471,6,0,21.1,0.00897463362613,56,0,343.630962821958,-23.1302436511248,19.5232618582886,22.28817842003,23,0,0
18.9,0.00894964927870717,64,0,13.5619180763924,-23.6885245336093,17.4784877939081,21.9235631667575,6,1,20,0.00898504247415913,60,0,1.48013878301152,-24.8710619912742,18.4884033845402,22.7948249873471,0,0,0
17.8,0.00900618993443081,69,0,27.7492936933103,-19.7273818133716,16.5023428664433,22.8537833306167,6,2,18.9,0.00894964927870717,64,0,13.5619180763924,-23.6885245336093,17.4784877939081,21.9235631667575,1,0,0
17.2,0.00892143716253619,71,0,40.5205822204647,-13.4323085957587,15.8257077854958,22.4582514663415,6,3,17.8,0.00900618993443081,69,0,27.7492936933103,-19.7273818133716,16.5023428664433,22.8537833306167,2,0,0
16.7,0.00888590446684137,73,0,51.8107801649801,-5.34719077380078,15.3490895555191,23.0863389965888,6,4,17.2,0.00892143716253619,71,0,40.5205822204647,-13.4323085957587,15.8257077854958,22.4582514663415,3,0,0
16.1,0.00890443030053421,76,228.5,61.8857557081764,4.03077238777285,15.9381388361385,23.0639872519219,6,5,16.7,0.00888590446684137,73,0,51.8107801649801,-5.34719077380078,15.3490895555191,23.0863389965888,4,0,0
16.7,0.00876246488819622,72,529.5,71.1687004417717,14.3007215306456,19.6700406290078,21.6492692942491,6,6,16.1,0.00890443030053421,76,228.5,61.8857557081764,4.03077238777285,15.9381388361385,23.0639872519219,5,0,0
18.3,0.00875156823776974,65,594,80.177184009188,25.1458002100217,22.4780649428294,23.7591336671006,6,7,16.7,0.00876246488819622,72,529.5,71.1687004417717,14.3007215306456,19.6700406290078,21.6492692942491,6,0,0
20,0.00868136073128521,58,610,89.5865330283094,36.2922159831378,22.9295991077984,22.9295991077984,6,8,18.3,0.00875156823776974,65,594,80.177184009188,25.1458002100217,22.4780649428294,23.7591336671006,7,0,0.244587563592481
22.2,0.00873886543042019,51,736.5,100.473062700403,47.440327058629,23.6403180383934,23.6403180383934,6,9,20,0.00868136073128521,58,610,89.5865330283094,36.2922159831378,22.9295991077984,22.9295991077984,8,0.244587563592481,0.914725052478573
25,0.00851635165255675,42,867,114.977611818878,58.1109944582881,22.117948672738,22.1179486727359,6,10,22.2,0.00873886543042019,51,736.5,100.473062700403,47.440327058629,23.6403180383934,23.6403180383934,9,0.914725052478573,3.10774599947919
27.8,0.00861192988209041,36,908,137.898465655028,67.1812488176166,21.0352966996071,21.0352966262402,6,11,25,0.00851635165255675,42,867,114.977611818878,58.1109944582881,22.117948672738,22.1179486727359,10,3.10774599947919,5.54581902547948
30.6,0.00871889558549107,31,864,175.712065800556,71.7338941903057,21.3785641903765,21.3785690451391,6,12,27.8,0.00861192988209041,36,908,137.898465655028,67.1812488176166,21.0352966996071,21.0352966262402,11,5.54581902547948,6.28639977123815
32.2,0.00862314391177861,28,808.5,215.977206076789,68.5595191258117,29.8943710156332,23.2308608458359,6,13,30.6,0.00871889558549107,31,864,175.712065800556,71.7338941903057,21.3785641903765,21.3785690451391,12,6.28639977123815,8.23020805667947
33.3,0.0085167551773675,26,744,241.430670654105,60.0634484684401,31.3732506280964,99,6,14,32.2,0.00862314391177861,28,808.5,215.977206076789,68.5595191258117,29.8943710156332,23.2308608458359,13,8.23020805667947,12.8330853324707
33.9,0.00846777429311946,25,698.5,257.079128775432,49.5815725669502,40.3743509829518,98.9999999999999,6,15,33.3,0.0085167551773675,26,744,241.430670654105,60.0634484684401,31.3732506280964,99,14,12.8330853324707,5.11328368416655
33.3,0.0085167551773675,26,706.5,268.450412005761,38.478731308687,30.1477222646531,99,6,16,33.9,0.00846777429311946,25,698.5,257.079128775432,49.5815725669502,40.3743509829518,98.9999999999999,15,5.11328368416655,11.4203456289441
31.7,0.00868283968086409,29,611.5,278.043617021465,27.3059078629256,27.071828381908,23.8360529931457,6,17,33.3,0.0085167551773675,26,706.5,268.450412005761,38.478731308687,30.1477222646531,99,16,11.4203456289441,5.54233689065794
30,0.00869578982793,32,398.5,287.069711553515,16.3809329538064,32.9881909146122,23.8360529931457,6,18,31.7,0.00868283968086409,29,611.5,278.043617021465,27.3059078629256,27.071828381908,23.8360529931457,17,5.54233689065794,5.153207791917
27.8,0.00861192988209041,36,134,296.255226400886,5.97590651692162,23.5746676650922,23.8360529931457,6,19,30,0.00869578982793,32,398.5,287.069711553515,16.3809329538064,32.9881909146122,23.8360529931457,18,5.153207791917,3.14350923090689
25,0.00872196535797934,43,0,306.139319306767,-3.60457834659379,23.5947888508069,23.8563721904448,6,20,27.8,0.00861192988209041,36,134,296.255226400886,5.97590651692162,23.5746676650922,23.8360529931457,19,3.14350923090689,0.751225388396941
23.3,0.00879298283951098,48,0,317.164675862984,-11.9782231340202,21.7349340474985,22.9930470968262,6,21,25,0.00872196535797934,43,0,306.139319306767,-3.60457834659379,23.5947888508069,23.8563721904448,20,0.751225388396941,0.0643422921799074
21.7,0.00880965665973778,53,0,329.63863797304,-18.665323374466,20.2120037467382,23.2204738490545,6,22,23.3,0.00879298283951098,48,0,317.164675862984,-11.9782231340202,21.7349340474985,22.9930470968262,21,0.0643422921799074,0
20.6,0.00885643804467254,57,0,343.57720030581,-23.1227845243058,19.053506158645,23.0727668809281,6,23,21.7,0.00880965665973778,53,0,329.63863797304,-18.665323374466,20.2120037467382,23.2204738490545,22,0,0
19.4,0.00879814958126583,61,0,1.53513662480274,-24.8810092047222,17.9551008573501,23.7906597204889,6,0,20.6,0.00885643804467254,57,0,343.57720030581,-23.1227845243058,19.053506158645,23.0727668809281,23,0,0
18.9,0.00880783076528467,63,0,13.5109593323579,-23.7088020454533,17.3141465626742,22.3771437570416,6,1,19.4,0.00879814958126583,61,0,1.53513662480274,-24.8810092047222,17.9551008573501,23.7906597204889,0,0,0
18.3,0.00875156823776974,65,0,27.7048865667095,-19.756390076363,16.7883547369666,21.4166142855017,6,2,18.9,0.00880783076528467,63,0,13.5109593323579,-23.7088020454533,17.3141465626742,22.3771437570416,1,0,0
18.3,0.00875156823776974,65,0,40.4832231017989,-13.4679215046383,16.6235344006363,21.1518028881128,6,3,18.3,0.00875156823776974,65,0,27.7048865667095,-19.756390076363,16.7883547369666,21.4166142855017,2,0,0
17.8,0.00887380324664186,68,0,51.7795146179126,-5.38743367677207,16.3056783000999,22.8371939230513,6,4,18.3,0.00875156823776974,65,0,40.4832231017989,-13.4679215046383,16.6235344006363,21.1518028881128,3,0,0
17.8,0.0087414720990818,67,83.5,61.8590262963061,3.98744222099656,17.1134719696946,23.12025159073,6,5,17.8,0.00887380324664186,68,0,51.7795146179126,-5.38743367677207,16.3056783000999,22.8371939230513,4,0,0
18.3,0.00861506383046717,64,304,71.1447883500661,14.2554284451785,20.2625593099873,21.3659812113641,6,6,17.8,0.0087414720990818,67,83.5,61.8590262963061,3.98744222099656,17.1134719696946,23.12025159073,5,0,0
19.4,0.0085057408402348,59,509,80.1541882603629,25.0993784046622,21.9876015221447,21.9876015221838,6,7,18.3,0.00861506383046717,64,304,71.1447883500661,14.2554284451785,20.2625593099873,21.3659812113641,6,0,0.0990186860030765
20.6,0.00869888887923309,56,619.5,89.5618820907039,36.2453815564843,21.5379864989535,21.5379864989535,6,8,19.4,0.0085057408402348,59,509,80.1541882603629,25.0993784046622,21.9876015221447,21.9876015221838,7,0.0990186860030765,0.720733079310791
22.8,0.00852734972825058,48,707.5,100.442114302583,47.3939597221801,22.325383463495,22.3253834634952,6,9,20.6,0.00869888887923309,56,619.5,89.5618820907039,36.2453815564843,21.5379864989535,21.5379864989535,8,0.720733079310791,1.47724415090361
23.9,0.00854351532085114,45,720,114.929600817886,58.066899180968,21.0356494331839,21.0356494331298,6,10,22.8,0.00852734972825058,48,707.5,100.442114302583,47.3939597221801,22.325383463495,22.3253834634952,9,1.47724415090361,3.62458800115462
26.7,0.00852161477095494,38,740.5,137.806777588721,67.1448870379856,34.4120168680051,99,6,11,23.9,0.00854351532085114,45,720,114.929600817886,58.066899180968,21.0356494331839,21.0356494331298,10,3.62458800115462,6.12858737682383
28.9,0.00841280490387892,33,794,175.556132375618,71.7198230774262,24.4448115140132,23.00358648731,6,12,26.7,0.00852161477095494,38,740.5,137.806777588721,67.1448870379856,34.4120168680051,99,11,6.12858737682383,6.08275186076151
